Id,Weekly_Sales
38_44_2012-11-09,17281.024455317445
38_44_2012-11-16,17281.024455317445
38_44_2012-11-23,17281.024455317445
38_44_2013-01-18,17281.024455317445
38_44_2013-01-25,309.6758256344941
38_44_2013-02-01,320.2356937625905
38_44_2013-02-22,240.77557668083276
38_44_2013-03-01,198.7563792285263
38_44_2013-05-10,286.4979682814161
38_44_2013-06-07,288.5711189487565
38_44_2013-06-28,317.66528651824933
38_46_2012-11-02,5123.370733533611
38_46_2012-11-09,5201.548241152867
38_46_2012-11-16,5306.820040365978
38_46_2012-11-23,5483.013837032141
38_46_2012-11-30,4627.628937198029
38_46_2012-12-07,4384.218825284943
38_46_2012-12-14,4384.218825284943
38_46_2012-12-21,4518.988469957561
38_46_2012-12-28,4233.6315119732935
38_46_2013-01-04,4521.220809836263
38_46_2013-01-11,4678.673123207709
38_46_2013-01-18,4706.412894950695
38_46_2013-01-25,4856.54457489024
38_46_2013-02-01,5038.3522280180205
38_46_2013-02-08,6013.437726551281
38_46_2013-02-15,6179.460078581449
38_46_2013-02-22,6094.061658494402
38_46_2013-03-01,6085.048320544423
38_46_2013-03-08,6564.854927995053
38_46_2013-03-15,6380.7179173339
38_46_2013-03-22,5816.992373210033
38_46_2013-03-29,6380.7179173339
38_46_2013-04-05,6260.411302561692
38_46_2013-04-12,6147.991170900525
38_46_2013-04-19,6337.278230137694
38_46_2013-04-26,6568.5605022264945
38_46_2013-05-03,6656.157569756947
38_46_2013-05-10,7077.728146207279
38_46_2013-05-17,6410.64373318122
38_46_2013-05-24,6371.448271373037
38_46_2013-05-31,5821.219649732897
38_46_2013-06-07,6112.441640643162
38_46_2013-06-14,6490.082552765889
38_46_2013-06-21,5769.544683031898
38_46_2013-06-28,5769.544683031898
38_46_2013-07-05,6217.713439856272
38_46_2013-07-12,5874.816482245008
38_46_2013-07-19,6112.441640643162
38_46_2013-07-26,5533.297017993421
38_49_2012-11-02,17281.024455317445
38_49_2012-11-09,17281.024455317445
38_49_2012-11-16,17281.024455317445
38_49_2012-11-30,17281.024455317445
38_49_2012-12-07,17281.024455317445
38_49_2012-12-14,17281.024455317445
38_49_2012-12-21,17281.024455317445
38_49_2012-12-28,17281.024455317445
38_49_2013-01-04,17281.024455317445
38_49_2013-01-11,17281.024455317445
38_49_2013-01-18,17281.024455317445
38_49_2013-01-25,17281.024455317445
38_49_2013-02-08,17281.024455317445
38_49_2013-02-15,17281.024455317445
38_49_2013-03-01,17281.024455317445
38_49_2013-03-08,17281.024455317445
38_49_2013-03-15,17281.024455317445
38_49_2013-03-29,17281.024455317445
38_49_2013-04-05,17281.024455317445
38_49_2013-04-12,17281.024455317445
38_49_2013-06-14,17281.024455317445
38_49_2013-06-21,17281.024455317445
38_49_2013-06-28,17281.024455317445
38_49_2013-07-05,17281.024455317445
38_49_2013-07-12,17281.024455317445
38_49_2013-07-19,17281.024455317445
38_49_2013-07-26,17281.024455317445
38_52_2012-11-02,321.15927059354095
38_52_2012-11-09,390.324377385982
38_52_2012-11-16,453.9229758297469
38_52_2012-11-23,396.2215376815
38_52_2012-11-30,390.324377385982
38_52_2012-12-07,394.9549079377688
38_52_2012-12-14,394.9549079377688
38_52_2012-12-21,455.4412566131432
38_52_2013-01-04,249.12232874079118
38_52_2013-01-11,238.56246061269482
38_52_2013-01-18,238.56246061269482
38_52_2013-01-25,238.56246061269482
38_52_2013-02-01,249.12232874079118
38_52_2013-02-08,364.53498598380827
38_52_2013-02-15,348.0779575601939
38_52_2013-02-22,169.6622116590335
38_52_2013-03-01,169.6622116590335
38_52_2013-03-08,339.53669859708435
38_52_2013-03-15,319.1931250220457
38_52_2013-03-22,308.63325689394935
38_52_2013-03-29,319.1931250220457
38_52_2013-04-05,290.10583428419113
38_52_2013-04-12,177.6857026230241
38_52_2013-04-19,275.93810015331974
38_52_2013-04-26,275.93810015331974
38_52_2013-05-03,295.97969249162105
38_52_2013-05-10,286.4979682814161
38_52_2013-05-17,246.55192149645003
38_52_2013-05-24,257.1117896245464
38_52_2013-05-31,246.55192149645003
38_52_2013-06-07,246.55192149645003
38_52_2013-06-14,246.55192149645003
38_52_2013-06-21,246.55192149645003
38_52_2013-06-28,246.55192149645003
38_52_2013-07-05,310.1505199402147
38_52_2013-07-12,310.1505199402147
38_52_2013-07-19,246.55192149645003
38_52_2013-07-26,257.1117896245464
38_55_2013-02-22,15049.550337415403
38_55_2013-06-28,15049.550337415403
38_56_2012-11-02,527.7003727756262
38_56_2012-11-16,708.3638131465059
38_56_2012-11-23,521.3105772106542
38_56_2012-11-30,450.0700708370441
38_56_2012-12-07,454.7006013888309
38_56_2012-12-14,454.7006013888309
38_56_2012-12-21,529.123119010042
38_56_2012-12-28,323.5703547529802
38_56_2013-01-04,284.0007367363983
38_56_2013-01-11,238.56246061269482
38_56_2013-01-18,238.56246061269482
38_56_2013-01-25,238.56246061269482
38_56_2013-02-01,249.12232874079118
38_56_2013-02-08,364.53498598380827
38_56_2013-02-15,348.0779575601939
38_56_2013-02-22,169.6622116590335
38_56_2013-03-01,169.6622116590335
38_56_2013-03-08,339.53669859708435
38_56_2013-03-15,319.1931250220457
38_56_2013-03-22,308.63325689394935
38_56_2013-03-29,354.0715330176528
38_56_2013-04-05,324.98424227979825
38_56_2013-04-12,177.6857026230241
38_56_2013-04-19,275.93810015331974
38_56_2013-04-26,275.93810015331974
38_56_2013-05-03,295.97969249162105
38_56_2013-05-10,286.4979682814161
38_56_2013-05-31,246.55192149645003
38_56_2013-06-14,246.55192149645003
38_56_2013-06-21,246.55192149645003
38_56_2013-06-28,246.55192149645003
38_56_2013-07-05,454.16419495310345
38_56_2013-07-12,454.16419495310345
38_56_2013-07-19,373.1307994571503
38_56_2013-07-26,383.6906675852467
38_59_2012-11-02,199.884681954171
38_59_2012-11-09,240.1889620879687
38_59_2012-11-16,301.74783254509805
38_59_2012-11-23,246.08612238348667
38_59_2012-11-30,240.1889620879687
38_59_2012-12-07,244.81949263975545
38_59_2012-12-14,244.81949263975545
38_59_2012-12-21,305.3058413151299
38_59_2012-12-28,138.55653145935975
38_59_2013-01-04,104.00732299755326
38_59_2013-01-11,93.4474548694569
38_59_2013-01-18,93.4474548694569
38_59_2013-01-25,182.5600269689977
38_59_2013-02-01,193.11989509709406
38_59_2013-02-08,343.4109603357183
38_59_2013-02-15,326.95393191210394
38_59_2013-02-22,59.486576864206114
38_59_2013-03-01,24.60816886859896
38_59_2013-03-08,192.38196486721108
38_59_2013-03-15,174.1390822316111
38_59_2013-03-22,163.57921410351474
38_59_2013-03-29,174.1390822316111
38_59_2013-04-05,145.05179149375655
38_59_2013-04-12,61.431523538429644
38_59_2013-04-19,130.82309441008184
38_59_2013-04-26,130.82309441008184
38_59_2013-05-03,166.15951077703687
38_59_2013-05-10,141.3829625381782
38_59_2013-05-17,116.7317397818659
38_59_2013-05-24,127.29160790996225
38_59_2013-05-31,116.7317397818659
38_59_2013-06-07,116.7317397818659
38_59_2013-06-14,116.7317397818659
38_59_2013-06-21,116.7317397818659
38_59_2013-06-28,116.7317397818659
38_59_2013-07-05,178.29061023899519
38_59_2013-07-12,178.29061023899519
38_59_2013-07-19,116.7317397818659
38_59_2013-07-26,127.29160790996225
38_60_2012-11-02,475.61518877117373
38_60_2012-11-09,544.7802955636146
38_60_2012-11-16,625.8136910595681
38_60_2012-11-23,521.3105772106542
38_60_2012-11-30,582.2466014247739
38_60_2012-12-07,745.7650907670201
38_60_2012-12-14,745.7650907670201
38_60_2012-12-21,806.2514394423945
38_60_2012-12-28,639.5021295866243
38_60_2013-01-04,578.3236384162217
38_60_2013-01-11,453.95962772344484
38_60_2013-01-18,453.95962772344484
38_60_2013-01-25,453.95962772344484
38_60_2013-02-01,464.5194958515412
38_60_2013-02-08,579.9321530945582
38_60_2013-02-15,563.4751246709438
38_60_2013-02-22,385.05937876978356
38_60_2013-03-01,324.1181298366665
38_60_2013-03-08,511.42741382690593
38_60_2013-03-15,473.64904319967866
38_60_2013-03-22,463.0891750715823
38_60_2013-03-29,473.64904319967866
38_60_2013-04-05,505.50300139494107
38_60_2013-04-12,393.08286973377415
38_60_2013-04-19,491.3352672640697
38_60_2013-04-26,491.3352672640697
38_60_2013-05-03,467.87040772144275
38_60_2013-05-10,478.4201923202085
38_60_2013-05-17,438.4741455352425
38_60_2013-05-24,449.03401366333884
38_60_2013-05-31,438.4741455352425
38_60_2013-06-07,401.007839674083
38_60_2013-06-14,401.007839674083
38_60_2013-06-21,401.007839674083
38_60_2013-06-28,401.007839674083
38_60_2013-07-05,482.0412351700364
38_60_2013-07-12,482.0412351700364
38_60_2013-07-19,401.007839674083
38_60_2013-07-26,411.56770780217937
38_67_2012-11-02,671.9694534227921
38_67_2012-11-09,741.1345602152333
38_67_2012-11-16,822.1679557111868
38_67_2012-11-23,747.0317205107513
38_67_2012-11-30,741.1345602152333
38_67_2012-12-07,909.9939973905381
38_67_2012-12-14,1351.2263114564614
38_67_2012-12-21,1411.712660131836
38_67_2012-12-28,1041.0964771674603
38_67_2013-01-04,884.9777466949351
38_67_2013-01-11,874.4178785668388
38_67_2013-01-18,712.3606101697168
38_67_2013-01-25,453.95962772344484
38_67_2013-02-01,464.5194958515412
38_67_2013-02-08,1400.2425046530184
38_67_2013-02-15,2089.825566578511
38_67_2013-02-22,1295.4634889202493
38_67_2013-03-01,1295.4634889202493
38_67_2013-03-08,1458.5585864916516
38_67_2013-03-15,753.9164569822625
38_67_2013-03-22,648.8928721287003
38_67_2013-03-29,648.394434697476
38_67_2013-04-05,619.3071439596214
38_67_2013-04-12,506.8870122984547
38_67_2013-04-19,605.1394098287502
38_67_2013-04-26,769.3683164522682
38_67_2013-05-03,882.1528784029545
38_67_2013-05-10,1584.2248437889923
38_67_2013-05-17,1544.278797004026
38_67_2013-05-24,1164.3323713963857
38_67_2013-05-31,1153.7725032682895
38_67_2013-06-07,1327.0582178940424
38_67_2013-06-14,1293.3177457249806
38_67_2013-06-21,1156.7380423806846
38_67_2013-06-28,983.4523277549321
38_67_2013-07-05,1064.4857232508853
38_67_2013-07-12,963.4407349465474
38_67_2013-07-19,575.7532311718804
38_67_2013-07-26,472.5089567352964
38_72_2012-11-02,1555.1098378912511
38_72_2012-11-09,1760.3943718192402
38_72_2012-11-16,1823.9929702630047
38_72_2012-11-23,1766.2915321147582
38_72_2012-11-30,791.3057284880563
38_72_2012-12-07,717.7669506454819
38_72_2012-12-14,717.7669506454819
38_72_2012-12-21,778.2532993208563
38_72_2012-12-28,611.5039894650861
38_72_2013-01-04,249.12232874079118
38_72_2013-01-11,238.56246061269482
38_72_2013-01-18,238.56246061269482
38_72_2013-01-25,277.42687551500114
38_72_2013-02-01,249.12232874079118
38_72_2013-02-08,412.1744869993351
38_72_2013-02-15,395.71745857572074
38_72_2013-02-22,-370.8068425380079
38_72_2013-03-01,-370.8068425380079
38_72_2013-03-08,378.40111349939065
38_72_2013-03-15,-369.02206052313215
38_72_2013-03-22,-379.5819286512285
38_72_2013-03-29,-369.02206052313215
38_72_2013-04-05,-398.1093512609867
38_72_2013-04-12,80.43069038978253
38_72_2013-04-19,314.80251505562603
38_72_2013-04-26,314.80251505562603
38_72_2013-05-03,334.84410739392735
38_72_2013-05-10,325.3623831837224
38_72_2013-05-17,333.0558374142832
38_72_2013-05-24,343.61570554237954
38_72_2013-05-31,333.0558374142832
38_72_2013-06-07,333.0558374142832
38_72_2013-06-14,285.41633639875636
38_72_2013-06-21,285.41633639875636
38_72_2013-06-28,246.55192149645003
38_72_2013-07-05,310.1505199402147
38_72_2013-07-12,310.1505199402147
38_72_2013-07-19,246.55192149645003
38_72_2013-07-26,295.9762045268527
38_74_2012-11-02,475.61518877117373
38_74_2012-11-09,544.7802955636146
38_74_2012-11-16,625.8136910595681
38_74_2012-11-23,550.6774558591326
38_74_2012-11-30,544.7802955636146
38_74_2012-12-07,549.4108261154014
38_74_2012-12-14,549.4108261154014
38_74_2012-12-21,580.5302961422972
38_74_2012-12-28,413.78098628652737
38_74_2013-01-04,464.5194958515412
38_74_2013-01-11,453.95962772344484
38_74_2013-01-18,453.95962772344484
38_74_2013-01-25,453.95962772344484
38_74_2013-02-01,403.57824691842416
38_74_2013-02-08,518.9909041614411
38_74_2013-02-15,502.53387573782686
38_74_2013-02-22,324.1181298366665
38_74_2013-03-01,324.1181298366665
38_74_2013-03-08,511.42741382690593
38_74_2013-03-15,473.64904319967866
38_74_2013-03-22,412.78005737333353
38_74_2013-03-29,423.3399255014299
38_74_2013-04-05,394.2526347635753
38_74_2013-04-12,281.83250310240834
38_74_2013-04-19,380.0849006327039
38_74_2013-04-26,380.0849006327039
38_74_2013-05-03,400.12649297100523
38_74_2013-05-10,390.6447687608003
38_74_2013-05-17,311.89526757454223
38_74_2013-05-24,361.2585901039306
38_74_2013-05-31,320.2337838933492
38_74_2013-06-07,320.2337838933492
38_74_2013-06-14,320.2337838933492
38_74_2013-06-21,281.4303294920572
38_74_2013-06-28,311.89526757454223
38_74_2013-07-05,414.29732041959886
38_74_2013-07-12,451.5762970875513
38_74_2013-07-19,431.484150524715
38_74_2013-07-26,442.04401865281136
38_79_2012-11-02,9524.035590309119
38_79_2012-11-09,9134.34548895886
38_79_2012-11-16,9239.617288171969
38_79_2012-11-23,8225.830528465214
38_79_2012-11-30,9870.40908559283
38_79_2012-12-07,9080.836066882537
38_79_2012-12-14,9920.457817301933
38_79_2012-12-21,8615.457134042606
38_79_2012-12-28,9098.69406742361
38_79_2013-01-04,9748.178400860694
38_79_2013-01-11,9415.357241764566
38_79_2013-01-18,9802.334403120845
38_79_2013-01-25,9918.252767450025
38_79_2013-02-01,9521.609099336907
38_79_2013-02-08,10449.611820001739
38_79_2013-02-15,9526.101011430846
38_79_2013-02-22,8219.849914482782
38_79_2013-03-01,9307.6289301489
38_79_2013-03-08,9742.484040688598
38_79_2013-03-15,9213.167375578674
38_79_2013-03-22,8366.517386982126
38_79_2013-03-29,8837.84349914826
38_79_2013-04-05,9584.39905528916
38_79_2013-04-12,9268.88038968025
38_79_2013-04-19,9228.572963234748
38_79_2013-04-26,8940.133202699793
38_79_2013-05-03,10146.95505474409
38_79_2013-05-10,10569.66926860946
38_79_2013-05-17,9874.205710494862
38_79_2013-05-24,10017.824464937778
38_79_2013-05-31,10345.26662826587
38_79_2013-06-07,10114.992455705831
38_79_2013-06-14,8434.999932629711
38_79_2013-06-21,8960.865214145015
38_79_2013-06-28,8492.537398310555
38_79_2013-07-05,10159.897609473905
38_79_2013-07-12,9529.846774580208
38_79_2013-07-19,9983.026193092526
38_79_2013-07-26,9003.762431760759
38_80_2012-11-02,12378.832434803066
38_80_2012-11-09,12151.50990404347
38_80_2012-11-16,11879.514799786019
38_80_2012-11-23,11227.30765023273
38_80_2012-11-30,11268.639106906388
38_80_2012-12-07,12512.460437233185
38_80_2012-12-14,12488.18715938432
38_80_2012-12-21,11996.51691172823
38_80_2012-12-28,10606.778289546732
38_80_2013-01-04,11880.543761745741
38_80_2013-01-11,11573.496256065608
38_80_2013-01-18,11745.302234824601
38_80_2013-01-25,11949.700992899776
38_80_2013-02-01,13281.450872490967
38_80_2013-02-08,13425.85725506014
38_80_2013-02-15,12575.673935836923
38_80_2013-02-22,11810.609234261641
38_80_2013-03-01,12372.182834764273
38_80_2013-03-08,13040.096285476098
38_80_2013-03-15,12351.899827560486
38_80_2013-03-22,11396.24670162013
38_80_2013-03-29,11556.902438222327
38_80_2013-04-05,12553.125300994814
38_80_2013-04-12,12404.233969589988
38_80_2013-04-19,11980.610538779029
38_80_2013-04-26,11715.699377587409
38_80_2013-05-03,13350.069571994904
38_80_2013-05-10,12534.040246274428
38_80_2013-05-17,12469.855795772306
38_80_2013-05-24,12035.344148350763
38_80_2013-05-31,11911.70138971976
38_80_2013-06-07,12562.119477008144
38_80_2013-06-14,11534.434486249198
38_80_2013-06-21,11139.744571948075
38_80_2013-06-28,11064.989217667136
38_80_2013-07-05,12423.334198428412
38_80_2013-07-12,12399.060920579548
38_80_2013-07-19,11780.43600496311
38_80_2013-07-26,11174.542843793326
38_81_2012-11-02,10858.364674540011
38_81_2012-11-09,11192.60516795977
38_81_2012-11-16,11287.878809222184
38_81_2012-11-23,11188.504170304594
38_81_2012-11-30,11118.006270398106
38_81_2012-12-07,11295.33913003782
38_81_2012-12-14,10933.098694864477
38_81_2012-12-21,11247.723889236235
38_81_2012-12-28,9396.275256886021
38_81_2013-01-04,11310.697285993576
38_81_2013-01-11,10919.626121703808
38_81_2013-01-18,11072.765526567824
38_81_2013-01-25,10983.921039782072
38_81_2013-02-01,12082.789938563332
38_81_2013-02-08,11602.244299184093
38_81_2013-02-15,11133.169018534863
38_81_2013-02-22,10773.741255298337
38_81_2013-03-01,10992.686636949027
38_81_2013-03-08,11896.474809055648
38_81_2013-03-15,11362.641973691318
38_81_2013-03-22,10823.867813747502
38_81_2013-03-29,11109.903415936426
38_81_2013-04-05,11625.598130620017
38_81_2013-04-12,11135.911095488287
38_81_2013-04-19,11495.589506045008
38_81_2013-04-26,11193.795505838914
38_81_2013-05-03,12296.045606345202
38_81_2013-05-10,11303.349131965104
38_81_2013-05-17,11050.900085162322
38_81_2013-05-24,11393.488225444016
38_81_2013-05-31,11723.4367934191
38_81_2013-06-07,11911.70138971976
38_81_2013-06-14,11534.434486249198
38_81_2013-06-21,11239.164681462982
38_81_2013-06-28,11013.776490673761
38_81_2013-07-05,12611.598794729072
38_81_2013-07-12,11583.913803970127
38_81_2013-07-19,11478.642004757017
38_81_2013-07-26,11513.440276602269
38_82_2012-11-02,7328.313021544055
38_82_2012-11-09,7548.004695743968
38_82_2012-11-16,6472.8833661919725
38_82_2012-11-23,7131.612069539895
38_82_2012-11-30,6895.038913220931
38_82_2012-12-07,7991.172660376098
38_82_2012-12-14,8976.39004470586
38_82_2012-12-21,11568.845057475377
38_82_2012-12-28,10051.748622766792
38_82_2013-01-04,8678.792301949332
38_82_2013-01-11,7123.283286955406
38_82_2013-01-18,6232.754199970663
38_82_2013-01-25,6083.554348578243
38_82_2013-02-01,6432.070536129219
38_82_2013-02-08,6810.180796809255
38_82_2013-02-15,7113.635584060694
38_82_2013-02-22,7193.071385597698
38_82_2013-03-01,7838.3283565409765
38_82_2013-03-08,7945.017358920094
38_82_2013-03-15,7759.515974841045
38_82_2013-03-22,6563.944241635535
38_82_2013-03-29,6774.2129600200415
38_82_2013-04-05,7031.54725737056
38_82_2013-04-12,7104.499441908077
38_82_2013-04-19,6437.449859505424
38_82_2013-04-26,6594.974500918005
38_82_2013-05-03,7060.975418714754
38_82_2013-05-10,7357.342721037459
38_82_2013-05-17,7634.488448602842
38_82_2013-05-24,6827.278627812915
38_82_2013-05-31,6617.667907897076
38_82_2013-06-07,6995.308820019803
38_82_2013-06-14,6617.667907897076
38_82_2013-06-21,6617.667907897076
38_82_2013-06-28,7463.640184747062
38_82_2013-07-05,8188.9612266847
38_82_2013-07-12,7056.5096461891635
38_82_2013-07-19,6803.431003308894
38_82_2013-07-26,6435.27605967611
38_83_2012-11-02,2685.9275441086183
38_83_2012-11-09,2705.083930925739
38_83_2012-11-16,2520.3974858361903
38_83_2012-11-23,1864.6666454059625
38_83_2012-11-30,1950.468666435452
38_83_2012-12-07,2180.5392350086054
38_83_2012-12-14,2180.5392350086054
38_83_2012-12-21,2254.8025278288746
38_83_2012-12-28,1848.8362358068432
38_83_2013-01-04,2876.8131738268885
38_83_2013-01-11,2735.2278826961365
38_83_2013-01-18,2219.8296003721107
38_83_2013-01-25,2360.3957485426845
38_83_2013-02-01,2636.736725852193
38_83_2013-02-08,2837.0232729460026
38_83_2013-02-15,2888.462739309085
38_83_2013-02-22,2625.1731035571324
38_83_2013-03-01,2671.937430841341
38_83_2013-03-08,3091.297960784044
38_83_2013-03-15,2716.7970185699482
38_83_2013-03-22,2301.4595058442274
38_83_2013-03-29,2690.079695893584
38_83_2013-04-05,3132.8705302586554
38_83_2013-04-12,2465.1235947562873
38_83_2013-04-19,2560.1315995954715
38_83_2013-04-26,2334.691561574105
38_83_2013-05-03,3124.4595571681143
38_83_2013-05-10,2937.6017551195887
38_83_2013-05-17,2615.6193107893946
38_83_2013-05-24,2565.543692783855
38_83_2013-05-31,2702.062813394549
38_83_2013-06-07,2748.8271406787576
38_83_2013-06-14,2839.6503426215463
38_83_2013-06-21,2464.8182084680943
38_83_2013-06-28,2239.378170446728
38_83_2013-07-05,3652.9597524697247
38_83_2013-07-12,3152.4074804671222
38_83_2013-07-19,2668.3329501655994
38_83_2013-07-26,2618.25733216006
38_85_2012-11-02,321.15927059354095
38_85_2012-11-09,390.324377385982
38_85_2012-11-16,453.9229758297469
38_85_2012-11-23,396.2215376815
38_85_2012-11-30,390.324377385982
38_85_2012-12-07,394.9549079377688
38_85_2012-12-14,394.9549079377688
38_85_2012-12-21,455.4412566131432
38_85_2012-12-28,288.6919467573731
38_85_2013-01-04,249.12232874079118
38_85_2013-01-11,238.56246061269482
38_85_2013-01-18,238.56246061269482
38_85_2013-02-08,364.53498598380827
38_85_2013-02-22,169.6622116590335
38_85_2013-03-01,169.6622116590335
38_85_2013-03-08,339.53669859708435
38_85_2013-03-15,319.1931250220457
38_85_2013-03-22,308.63325689394935
38_85_2013-04-05,290.10583428419113
38_85_2013-04-12,177.6857026230241
38_85_2013-04-26,275.93810015331974
38_85_2013-05-03,295.97969249162105
38_85_2013-05-10,286.4979682814161
38_85_2013-05-17,246.55192149645003
38_85_2013-05-24,257.1117896245464
38_85_2013-05-31,246.55192149645003
38_85_2013-06-21,246.55192149645003
38_85_2013-06-28,246.55192149645003
38_85_2013-07-05,310.1505199402147
38_85_2013-07-12,310.1505199402147
38_85_2013-07-26,257.1117896245464
38_87_2012-11-02,1094.5794809219722
38_87_2012-11-09,1163.7445877144132
38_87_2012-11-16,1244.7779832103665
38_87_2012-11-23,1169.6417480099312
38_87_2012-11-30,1163.7445877144132
38_87_2012-12-07,1168.3751182662002
38_87_2012-12-14,1168.3751182662002
38_87_2012-12-21,1228.8614669415747
38_87_2012-12-28,1148.807287077196
38_87_2013-01-04,1286.1094273269932
38_87_2013-01-11,1180.6093198967737
38_87_2013-01-18,1180.6093198967737
38_87_2013-01-25,1180.6093198967737
38_87_2013-02-01,1115.8610154646742
38_87_2013-02-08,1567.6716741118582
38_87_2013-02-15,1302.2921066304202
38_87_2013-02-22,1148.1118566299394
38_87_2013-03-01,1425.3303059975694
38_87_2013-03-08,1632.0475502148913
38_87_2013-03-15,1412.6338102941495
38_87_2013-03-22,1402.0739421660533
38_87_2013-03-29,1175.2683693368315
38_87_2013-04-05,963.0882687129009
38_87_2013-04-12,850.668137051734
38_87_2013-04-19,948.9205345820297
38_87_2013-04-26,948.9205345820297
38_87_2013-05-03,986.3969239725197
38_87_2013-05-10,1046.1755327015173
38_87_2013-05-17,919.53435592516
38_87_2013-05-24,1043.8983666179372
38_87_2013-05-31,1033.338498489841
38_87_2013-06-07,1033.338498489841
38_87_2013-06-14,1197.5674051133587
38_87_2013-06-21,1102.627165811236
38_87_2013-06-28,1102.627165811236
38_87_2013-07-05,1183.660561307189
38_87_2013-07-12,1114.3718939857938
38_87_2013-07-19,919.53435592516
38_87_2013-07-26,1512.7798839630818
38_90_2012-11-02,42298.09300802011
38_90_2012-11-09,40472.38014833997
38_90_2012-11-16,40289.15131464754
38_90_2012-11-23,42625.81294844583
38_90_2012-11-30,42184.85689706659
38_90_2012-12-07,42955.723061800585
38_90_2012-12-14,40390.0736403928
38_90_2012-12-21,43686.29323511384
38_90_2012-12-28,37221.912751563264
38_90_2013-01-04,45689.74566309398
38_90_2013-01-11,41449.955570947604
38_90_2013-01-18,40066.87876383024
38_90_2013-01-25,40552.49433919353
38_90_2013-02-01,45189.13829513901
38_90_2013-02-08,42647.661303060995
38_90_2013-02-15,40407.89681689415
38_90_2013-02-22,40019.592760375795
38_90_2013-03-01,42223.552121644454
38_90_2013-03-08,41914.67712822046
38_90_2013-03-15,41019.27923290417
38_90_2013-03-22,39214.50288578258
38_90_2013-03-29,38839.80280214309
38_90_2013-04-05,45236.668096983376
38_90_2013-04-12,40179.400590018064
38_90_2013-04-19,38577.68967026398
38_90_2013-04-26,37371.79911492268
38_90_2013-05-03,42468.25402636106
38_90_2013-05-10,38674.03011167344
38_90_2013-05-17,36387.16465782175
38_90_2013-05-24,37822.899499539286
38_90_2013-05-31,38873.63606289809
38_90_2013-06-07,38873.63606289809
38_90_2013-06-14,37483.273583727976
38_90_2013-06-21,36723.40923923258
38_90_2013-06-28,36128.98874586783
38_90_2013-07-05,41903.23878387537
38_90_2013-07-12,37975.544640504086
38_90_2013-07-19,37572.11807051373
38_90_2013-07-26,37747.53621680043
38_91_2012-11-02,29569.43056555343
38_91_2012-11-09,27927.036072335053
38_91_2012-11-16,26233.92824339576
38_91_2012-11-23,24882.586937905326
38_91_2012-11-30,26838.174476757198
38_91_2012-12-07,28749.058287875814
38_91_2012-12-14,26275.784636184148
38_91_2012-12-21,25353.152477585198
38_91_2012-12-28,22074.88529533022
38_91_2013-01-04,29127.947291312266
38_91_2013-01-11,27339.648109289246
38_91_2013-01-18,26057.586244402202
38_91_2013-01-25,26593.04280900683
38_91_2013-02-01,29572.380533817373
38_91_2013-02-08,29629.630284968505
38_91_2013-02-15,27237.73184355933
38_91_2013-02-22,25922.895393822928
38_91_2013-03-01,27915.245804924558
38_91_2013-03-08,29892.730813529197
38_91_2013-03-15,28116.668912523666
38_91_2013-03-22,26831.037775443663
38_91_2013-03-29,26349.145260004847
38_91_2013-04-05,31236.003434886305
38_91_2013-04-12,27940.835763743416
38_91_2013-04-19,26751.32175829172
38_91_2013-04-26,26744.81470716761
38_91_2013-05-03,31318.52666109719
38_91_2013-05-10,30003.5826761223
38_91_2013-05-17,28335.38976487883
38_91_2013-05-24,28218.655018989648
38_91_2013-05-31,27882.504143150276
38_91_2013-06-07,30074.676295292018
38_91_2013-06-14,29849.305840683603
38_91_2013-06-21,27706.145945282657
38_91_2013-06-28,26439.84683021536
38_91_2013-07-05,33066.01905357621
38_91_2013-07-12,30353.232651753387
38_91_2013-07-19,28764.07249874614
38_91_2013-07-26,27219.297146530236
38_92_2012-11-02,59542.66528839202
38_92_2012-11-09,57219.15869945418
38_92_2012-11-16,55310.0811988385
38_92_2012-11-23,58999.7310974585
38_92_2012-11-30,57450.764137657665
38_92_2012-12-07,57758.03647574774
38_92_2012-12-14,55251.02420133738
38_92_2012-12-21,59501.013453064115
38_92_2012-12-28,46654.29195670616
38_92_2013-01-04,61788.5787188016
38_92_2013-01-11,55758.23189848662
38_92_2013-01-18,52898.583222572335
38_92_2013-01-25,53444.18901328071
38_92_2013-02-01,61498.28862267969
38_92_2013-02-08,59181.17818937201
38_92_2013-02-15,54158.44508065162
38_92_2013-02-22,53445.218213320004
38_92_2013-03-01,57968.68613044675
38_92_2013-03-08,59438.75317168992
38_92_2013-03-15,54645.18654088047
38_92_2013-03-22,52960.3932340742
38_92_2013-03-29,51831.331887650114
38_92_2013-04-05,61525.706696634
38_92_2013-04-12,53402.3916037525
38_92_2013-04-19,52177.93973141839
38_92_2013-04-26,50099.618025289376
38_92_2013-05-03,58546.41979644775
38_92_2013-05-10,53763.455421172
38_92_2013-05-17,49400.937951035194
38_92_2013-05-24,50336.31687584844
38_92_2013-05-31,51321.01971177663
38_92_2013-06-07,53254.138822941444
38_92_2013-06-14,50709.99565408168
38_92_2013-06-21,48920.79934125693
38_92_2013-06-28,47868.818506112126
38_92_2013-07-05,58809.10930343712
38_92_2013-07-12,51103.56034680614
38_92_2013-07-19,50191.15666854609
38_92_2013-07-26,50341.30023535045
38_93_2012-11-02,23810.02928928575
38_93_2012-11-09,23232.907194669537
38_93_2012-11-16,22260.0685190225
